sale_id,timestamp,book_id,title,author,genre,publisher,isbn,quantity,unit_price,discount_pct,discount_amount,total_amount,customer_id,customer_age,customer_gender,city,payment_method,channel,promo_code,returned,rating,stock_before,stock_after
3386,2025-03-25 14:36:49,B1013,Design de Produtos,Lucas Ferreira,Culinária,Nova Página,978-85-51347-6,1,42.52,0,0.0,42.52,C97974,34,O,São Paulo,Pix,Marketplace,VERAO10,False,,111,110
7224,2025-03-25 15:54:04,B1004,O Pintor de Almas,Guilherme Rocha,Não-Ficção,Editora Alfa,978-85-54597-4,1,29.08,0,0.0,29.08,C14113,27,O,Rio de Janeiro,Cartão de Débito,E-commerce,,False,5.0,400,399
7752,2025-03-25 16:00:59,B1013,Design de Produtos,Lucas Ferreira,Culinária,Nova Página,978-85-51347-6,3,42.5,0,0.0,127.5,C50475,15,O,Porto Alegre,Cartão de Débito,E-commerce,,False,,123,120
3320,2025-03-25 21:20:30,B1010,Contos da Estrada,Rafael Costa,Ciência,Nova Página,978-85-37460-4,2,96.33,0,0.0,192.66,C43208,35,O,São Paulo,Pix,E-commerce,,False,3.0,353,351
7078,2025-03-26 02:50:26,B1003,Matemática para Curiosos,Mariana Alves,Romance,Saber Press,978-85-64987-3,2,56.07,0,0.0,112.14,C61481,17,F,Porto Alegre,Pix,Loja Física,PROMO5,False,,142,140
2007,2025-03-26 03:17:38,B1009,Manual do Investidor,Clara M. Duarte,Culinária,Luz & Letras,978-85-46434-7,1,72.99,0,0.0,72.99,C58869,50,F,Salvador,Pix,E-commerce,BLACKFRIDAY,False,3.0,192,191
7239,2025-03-26 03:35:54,B1011,Física Sem Medo,Laura S. Nunes,Fantasia,Nova Página,978-85-80010-3,1,29.79,0,0.0,29.79,C85657,45,O,Rio de Janeiro,Pix,Loja Física,,False,,199,198
6564,2025-03-26 06:25:51,B1016,Biografias Iluminadas,Sofia Amaral,Biografia,Editora Alfa,978-85-86484-6,3,53.44,0,0.0,160.32,C81729,62,F,Porto Alegre,Cartão de Débito,E-commerce,,False,3.0,70,67
8790,2025-03-26 07:02:11,B1007,Mistérios de Lisboa,Lucas Ferreira,Autoajuda,Editora Alfa,978-85-48427-9,2,108.02,0,0.0,216.04,C91105,59,M,Rio de Janeiro,Cartão de Crédito,Loja Física,BLACKFRIDAY,False,,190,188
9247,2025-03-26 07:10:39,B1002,Noites de Verão,Sofia Amaral,Autoajuda,Mundo Editoral,978-85-38657-3,2,66.55,0,0.0,133.1,C23467,42,F,São Paulo,Pix,E-commerce,PROMO5,False,,15,13
6709,2025-03-26 07:16:01,B1008,O Jardim das Palavras,Henrique Pires,Não-Ficção,Saber Press,978-85-16006-3,1,97.81,0,0.0,97.81,C55520,50,F,Rio de Janeiro,Cartão de Crédito,Aplicativo Mobile,LANCAMENTO,False,,41,40
8787,2025-03-26 09:47:00,B1001,Código do Destino,Mariana Alves,Ficção,Editora Alfa,978-85-23434-8,1,24.35,0,0.0,24.35,C91660,26,F,Belo Horizonte,Dinheiro,Loja Física,LANCAMENTO,False,1.0,216,215
7884,2025-03-26 10:16:24,B1003,Matemática para Curiosos,Mariana Alves,Romance,Saber Press,978-85-64987-3,1,55.29,0,0.0,55.29,C30023,28,F,Curitiba,Cartão de Crédito,E-commerce,,False,5.0,153,152
6284,2025-03-26 10:28:08,B1007,Mistérios de Lisboa,Lucas Ferreira,Autoajuda,Editora Alfa,978-85-48427-9,3,122.63,0,0.0,367.89,C41228,30,O,Fortaleza,Cartão de Crédito,E-commerce,BLACKFRIDAY,False,1.0,189,186
733,2025-03-26 11:24:34,B1004,O Pintor de Almas,Guilherme Rocha,Não-Ficção,Editora Alfa,978-85-54597-4,1,27.96,0,0.0,27.96,C85617,16,O,São Paulo,Cartão de Débito,E-commerce,BLACKFRIDAY,False,5.0,399,398
9219,2025-03-26 11:41:13,B1013,Design de Produtos,Lucas Ferreira,Culinária,Nova Página,978-85-51347-6,2,40.07,0,0.0,80.14,C32790,59,F,São Paulo,Cartão de Crédito,E-commerce,VERAO10,False,,109,107
3130,2025-03-26 15:48:55,B1004,O Pintor de Almas,Guilherme Rocha,Não-Ficção,Editora Alfa,978-85-54597-4,1,30.44,0,0.0,30.44,C12852,65,M,São Paulo,Pix,Loja Física,LANCAMENTO,False,,397,396
4425,2025-03-26 17:44:05,B1003,Matemática para Curiosos,Mariana Alves,Romance,Saber Press,978-85-64987-3,2,59.9,0,0.0,119.8,C54767,19,M,Fortaleza,Pix,Aplicativo Mobile,,False,,155,153
845,2025-03-26 18:39:54,B1013,Design de Produtos,Lucas Ferreira,Culinária,Nova Página,978-85-51347-6,2,44.24,0,0.0,88.48,C35304,47,M,Belo Horizonte,Cartão de Crédito,Aplicativo Mobile,,False,,110,108
7447,2025-03-26 21:43:55,B1013,Design de Produtos,Lucas Ferreira,Culinária,Nova Página,978-85-51347-6,1,44.79,30,13.44,31.35,C98230,37,F,Porto Alegre,Pix,E-commerce,,False,,127,126
4370,2025-03-27 00:06:36,B1011,Física Sem Medo,Laura S. Nunes,Fantasia,Nova Página,978-85-80010-3,3,30.47,0,0.0,91.41,C51313,48,M,Fortaleza,Cartão de Crédito,E-commerce,PROMO5,False,1.0,209,206
6548,2025-03-27 00:24:58,B1001,Código do Destino,Mariana Alves,Ficção,Editora Alfa,978-85-23434-8,1,21.39,0,0.0,21.39,C61714,40,M,São Paulo,Pix,Marketplace,LANCAMENTO,False,,220,219
4503,2025-03-27 00:51:38,B1006,Cozinha em 30 Minutos,Ana Beatriz Lima,Não-Ficção,Mundo Editoral,978-85-70217-8,1,25.5,0,0.0,25.5,C30345,18,F,Recife,Pix,E-commerce,,False,,483,482
6252,2025-03-27 02:02:42,B1015,Romance em Fuga,Laura S. Nunes,Ciência,Saber Press,978-85-28301-3,2,94.04,0,0.0,188.08,C64557,38,O,Porto Alegre,Dinheiro,E-commerce,PROMO5,False,3.0,281,279
9561,2025-03-27 02:54:43,B1010,Contos da Estrada,Rafael Costa,Ciência,Nova Página,978-85-37460-4,2,89.34,0,0.0,178.68,C95767,37,O,São Paulo,Pix,Loja Física,,False,,366,364
8142,2025-03-27 03:07:30,B1005,Guia do Programador Prático,Lucas Ferreira,Técnico,Editora Alfa,978-85-59797-1,1,50.31,15,7.55,42.76,C11770,51,M,Curitiba,Boleto,Loja Física,,False,5.0,179,178
111,2025-03-27 04:41:41,B1012,A Viagem Interior,Mariana Alves,Autoajuda,Editora Alfa,978-85-99733-5,1,98.0,0,0.0,98.0,C21104,52,M,Recife,Pix,E-commerce,BLACKFRIDAY,False,2.0,415,414
9645,2025-03-27 05:00:43,B1012,A Viagem Interior,Mariana Alves,Autoajuda,Editora Alfa,978-85-99733-5,2,104.58,0,0.0,209.16,C11496,37,O,Porto Alegre,Pix,E-commerce,LANCAMENTO,False,,412,410
3158,2025-03-27 07:12:58,B1013,Design de Produtos,Lucas Ferreira,Culinária,Nova Página,978-85-51347-6,3,47.81,20,9.56,114.75,C39421,41,F,Salvador,Cartão de Crédito,Marketplace,VERAO10,False,,123,120
5336,2025-03-27 07:28:03,B1004,O Pintor de Almas,Guilherme Rocha,Não-Ficção,Editora Alfa,978-85-54597-4,1,29.49,0,0.0,29.49,C17179,12,O,Recife,Cartão de Crédito,Aplicativo Mobile,LANCAMENTO,False,4.0,395,394
6228,2025-03-27 07:59:45,B1010,Contos da Estrada,Rafael Costa,Ciência,Nova Página,978-85-37460-4,2,92.81,0,0.0,185.62,C35192,45,F,Fortaleza,Cartão de Crédito,E-commerce,LANCAMENTO,False,4.0,359,357
3668,2025-03-27 09:33:07,B1006,Cozinha em 30 Minutos,Ana Beatriz Lima,Não-Ficção,Mundo Editoral,978-85-70217-8,1,31.72,0,0.0,31.72,C27549,41,F,Fortaleza,Dinheiro,E-commerce,,False,,474,473
8897,2025-03-27 10:18:46,B1013,Design de Produtos,Lucas Ferreira,Culinária,Nova Página,978-85-51347-6,1,45.89,0,0.0,45.89,C89461,12,M,Recife,Cartão de Débito,Aplicativo Mobile,VERAO10,False,,127,126
6728,2025-03-27 10:18:56,B1009,Manual do Investidor,Clara M. Duarte,Culinária,Luz & Letras,978-85-46434-7,3,87.51,0,0.0,262.53,C70642,35,F,Rio de Janeiro,Cartão de Crédito,Loja Física,BLACKFRIDAY,False,,203,200
2164,2025-03-27 10:36:38,B1014,Arte e Técnica,Pedro Monteiro,Romance,Luz & Letras,978-85-95909-7,3,45.78,0,0.0,137.34,C41698,38,M,Rio de Janeiro,Cartão de Crédito,E-commerce,LANCAMENTO,False,,478,475
9311,2025-03-27 10:52:02,B1012,A Viagem Interior,Mariana Alves,Autoajuda,Editora Alfa,978-85-99733-5,2,95.06,0,0.0,190.12,C23143,52,M,Belo Horizonte,Cartão de Crédito,Loja Física,LANCAMENTO,False,,401,399
3153,2025-03-27 12:39:10,B1002,Noites de Verão,Sofia Amaral,Autoajuda,Mundo Editoral,978-85-38657-3,2,64.02,0,0.0,128.04,C71354,34,F,Salvador,Cartão de Débito,E-commerce,LANCAMENTO,False,,16,14
7236,2025-03-27 14:53:43,B1010,Contos da Estrada,Rafael Costa,Ciência,Nova Página,978-85-37460-4,2,88.3,0,0.0,176.6,C95847,31,F,Belo Horizonte,Dinheiro,Loja Física,VERAO10,False,,360,358
9917,2025-03-27 18:36:35,B1013,Design de Produtos,Lucas Ferreira,Culinária,Nova Página,978-85-51347-6,2,40.01,30,12.0,56.02,C81838,45,M,Salvador,Dinheiro,E-commerce,,False,,120,118
7276,2025-03-27 21:29:46,B1011,Física Sem Medo,Laura S. Nunes,Fantasia,Nova Página,978-85-80010-3,2,28.13,15,4.22,47.82,C50562,39,F,Curitiba,Pix,Aplicativo Mobile,LANCAMENTO,False,1.0,207,205
5277,2025-03-27 21:35:25,B1004,O Pintor de Almas,Guilherme Rocha,Não-Ficção,Editora Alfa,978-85-54597-4,1,29.16,5,1.46,27.7,C35121,51,O,Porto Alegre,Pix,E-commerce,LANCAMENTO,False,5.0,406,405
1942,2025-03-27 23:12:02,B1016,Biografias Iluminadas,Sofia Amaral,Biografia,Editora Alfa,978-85-86484-6,1,56.17,0,0.0,56.17,C62148,27,M,Curitiba,Pix,E-commerce,BLACKFRIDAY,False,,87,86
3697,2025-03-28 01:32:53,B1003,Matemática para Curiosos,Mariana Alves,Romance,Saber Press,978-85-64987-3,1,62.73,5,3.14,59.59,C70251,30,O,Belo Horizonte,Pix,Loja Física,LANCAMENTO,False,,156,155
8262,2025-03-28 01:58:10,B1010,Contos da Estrada,Rafael Costa,Ciência,Nova Página,978-85-37460-4,2,88.15,0,0.0,176.3,C72818,40,O,Porto Alegre,Pix,Loja Física,,False,,368,366
1651,2025-03-28 02:35:50,B1003,Matemática para Curiosos,Mariana Alves,Romance,Saber Press,978-85-64987-3,2,69.86,0,0.0,139.72,C63806,49,F,São Paulo,Cartão de Crédito,E-commerce,,False,,155,153
7498,2025-03-28 06:56:40,B1005,Guia do Programador Prático,Lucas Ferreira,Técnico,Editora Alfa,978-85-59797-1,1,52.25,0,0.0,52.25,C24800,23,O,Recife,Dinheiro,Loja Física,PROMO5,False,,195,194
5193,2025-03-28 13:25:08,B1011,Física Sem Medo,Laura S. Nunes,Fantasia,Nova Página,978-85-80010-3,1,33.49,0,0.0,33.49,C18715,43,F,Porto Alegre,Cartão de Débito,Loja Física,,False,,209,208
9049,2025-03-28 14:44:19,B1012,A Viagem Interior,Mariana Alves,Autoajuda,Editora Alfa,978-85-99733-5,1,107.01,0,0.0,107.01,C54639,61,F,Recife,Cartão de Crédito,E-commerce,,False,4.0,416,415
6910,2025-03-28 15:06:40,B1001,Código do Destino,Mariana Alves,Ficção,Editora Alfa,978-85-23434-8,3,26.57,0,0.0,79.71,C86880,53,O,Porto Alegre,Cartão de Crédito,Aplicativo Mobile,,False,5.0,225,222
6006,2025-03-28 20:24:26,B1010,Contos da Estrada,Rafael Costa,Ciência,Nova Página,978-85-37460-4,1,97.2,10,9.72,87.48,C27511,31,O,Recife,Cartão de Débito,Aplicativo Mobile,,False,3.0,353,352
7141,2025-03-29 00:48:21,B1008,O Jardim das Palavras,Henrique Pires,Não-Ficção,Saber Press,978-85-16006-3,2,116.08,0,0.0,232.16,C42781,34,O,São Paulo,Pix,E-commerce,,False,,56,54
699,2025-03-29 03:31:01,B1007,Mistérios de Lisboa,Lucas Ferreira,Autoajuda,Editora Alfa,978-85-48427-9,2,106.31,0,0.0,212.62,C97046,27,F,Belo Horizonte,Cartão de Crédito,E-commerce,,False,,199,197
125,2025-03-29 04:54:35,B1005,Guia do Programador Prático,Lucas Ferreira,Técnico,Editora Alfa,978-85-59797-1,1,49.97,20,9.99,39.98,C14847,16,M,Porto Alegre,Cartão de Crédito,Loja Física,,False,,184,183
1446,2025-03-29 05:42:03,B1012,A Viagem Interior,Mariana Alves,Autoajuda,Editora Alfa,978-85-99733-5,2,99.43,0,0.0,198.86,C67603,30,M,Recife,Pix,E-commerce,BLACKFRIDAY,False,,401,399
4824,2025-03-29 07:54:36,B1012,A Viagem Interior,Mariana Alves,Autoajuda,Editora Alfa,978-85-99733-5,3,126.03,0,0.0,378.09,C82794,30,F,Salvador,Cartão de Débito,Loja Física,BLACKFRIDAY,False,,412,409
5998,2025-03-29 08:53:55,B1012,A Viagem Interior,Mariana Alves,Autoajuda,Editora Alfa,978-85-99733-5,1,97.86,0,0.0,97.86,C67218,36,O,Belo Horizonte,Cartão de Crédito,Loja Física,,False,,409,408
2464,2025-03-29 09:31:59,B1007,Mistérios de Lisboa,Lucas Ferreira,Autoajuda,Editora Alfa,978-85-48427-9,3,101.17,5,5.06,288.33,C35952,41,F,Rio de Janeiro,Cartão de Crédito,Aplicativo Mobile,,False,,205,202
9664,2025-03-29 11:00:00,B1013,Design de Produtos,Lucas Ferreira,Culinária,Nova Página,978-85-51347-6,1,37.47,0,0.0,37.47,C85511,42,F,Fortaleza,Cartão de Crédito,Aplicativo Mobile,,False,5.0,116,115
4571,2025-03-29 11:32:51,B1006,Cozinha em 30 Minutos,Ana Beatriz Lima,Não-Ficção,Mundo Editoral,978-85-70217-8,2,27.95,30,8.38,39.14,C41258,40,F,São Paulo,Dinheiro,Loja Física,,False,3.0,486,484
9038,2025-03-29 13:42:57,B1012,A Viagem Interior,Mariana Alves,Autoajuda,Editora Alfa,978-85-99733-5,1,105.98,0,0.0,105.98,C30097,46,F,Curitiba,Dinheiro,Loja Física,,False,,407,406
6970,2025-03-29 16:00:30,B1004,O Pintor de Almas,Guilherme Rocha,Não-Ficção,Editora Alfa,978-85-54597-4,1,30.3,15,4.54,25.76,C16995,20,F,Rio de Janeiro,Cartão de Débito,Loja Física,BLACKFRIDAY,False,,391,390
2645,2025-03-29 16:39:08,B1003,Matemática para Curiosos,Mariana Alves,Romance,Saber Press,978-85-64987-3,2,70.26,0,0.0,140.52,C32106,32,O,Fortaleza,Boleto,Loja Física,VERAO10,False,,146,144
3326,2025-03-29 18:34:07,B1005,Guia do Programador Prático,Lucas Ferreira,Técnico,Editora Alfa,978-85-59797-1,2,55.51,20,11.1,88.82,C21185,34,O,São Paulo,Boleto,E-commerce,LANCAMENTO,False,1.0,177,175
5117,2025-03-29 21:55:28,B1009,Manual do Investidor,Clara M. Duarte,Culinária,Luz & Letras,978-85-46434-7,1,78.43,0,0.0,78.43,C85738,49,M,Recife,Pix,Marketplace,LANCAMENTO,False,5.0,191,190
9091,2025-03-29 22:20:53,B1002,Noites de Verão,Sofia Amaral,Autoajuda,Mundo Editoral,978-85-38657-3,1,75.19,5,3.76,71.43,C50695,42,M,Porto Alegre,Dinheiro,E-commerce,LANCAMENTO,False,4.0,26,25
8064,2025-03-29 23:43:47,B1007,Mistérios de Lisboa,Lucas Ferreira,Autoajuda,Editora Alfa,978-85-48427-9,1,108.08,0,0.0,108.08,C48388,36,F,Recife,Cartão de Crédito,E-commerce,,False,,195,194
188,2025-03-30 02:02:35,B1015,Romance em Fuga,Laura S. Nunes,Ciência,Saber Press,978-85-28301-3,1,99.88,0,0.0,99.88,C32463,37,F,Fortaleza,Pix,Marketplace,VERAO10,False,3.0,279,278
8383,2025-03-30 03:37:40,B1008,O Jardim das Palavras,Henrique Pires,Não-Ficção,Saber Press,978-85-16006-3,1,100.19,0,0.0,100.19,C42541,41,F,Porto Alegre,Cartão de Débito,Loja Física,PROMO5,False,5.0,48,47
9116,2025-03-30 04:29:44,B1012,A Viagem Interior,Mariana Alves,Autoajuda,Editora Alfa,978-85-99733-5,2,105.08,0,0.0,210.16,C83296,21,M,Curitiba,Pix,Loja Física,,False,,404,402
7036,2025-03-30 04:34:27,B1008,O Jardim das Palavras,Henrique Pires,Não-Ficção,Saber Press,978-85-16006-3,3,101.54,20,20.31,243.69,C43668,36,F,Rio de Janeiro,Pix,E-commerce,,False,3.0,60,57
9216,2025-03-30 09:36:31,B1006,Cozinha em 30 Minutos,Ana Beatriz Lima,Não-Ficção,Mundo Editoral,978-85-70217-8,1,26.77,0,0.0,26.77,C29340,57,O,Porto Alegre,Pix,E-commerce,,False,4.0,479,478
8899,2025-03-30 10:38:24,B1016,Biografias Iluminadas,Sofia Amaral,Biografia,Editora Alfa,978-85-86484-6,3,50.53,0,0.0,151.59,C88777,37,O,Belo Horizonte,Cartão de Crédito,E-commerce,VERAO10,False,,87,84
1352,2025-03-30 11:04:06,B1007,Mistérios de Lisboa,Lucas Ferreira,Autoajuda,Editora Alfa,978-85-48427-9,2,108.71,0,0.0,217.42,C10649,27,O,Fortaleza,Pix,E-commerce,BLACKFRIDAY,False,2.0,189,187
1163,2025-03-30 12:19:38,B1005,Guia do Programador Prático,Lucas Ferreira,Técnico,Editora Alfa,978-85-59797-1,2,48.93,0,0.0,97.86,C99660,35,O,Recife,Pix,E-commerce,PROMO5,False,4.0,185,183
4429,2025-03-30 13:05:08,B1003,Matemática para Curiosos,Mariana Alves,Romance,Saber Press,978-85-64987-3,1,54.88,0,0.0,54.88,C22534,58,M,Recife,Dinheiro,Loja Física,,False,5.0,147,146
7840,2025-03-30 14:30:40,B1006,Cozinha em 30 Minutos,Ana Beatriz Lima,Não-Ficção,Mundo Editoral,978-85-70217-8,3,25.74,20,5.15,61.77,C70279,26,M,Curitiba,Cartão de Débito,Aplicativo Mobile,BLACKFRIDAY,False,5.0,489,486
2029,2025-03-30 14:43:05,B1000,A História Perdida,Henrique Pires,Autoajuda,Nova Página,978-85-93810-1,1,14.98,10,1.5,13.48,C35590,53,F,Belo Horizonte,Dinheiro,E-commerce,VERAO10,False,5.0,160,159
2438,2025-03-30 17:40:47,B1004,O Pintor de Almas,Guilherme Rocha,Não-Ficção,Editora Alfa,978-85-54597-4,2,29.93,0,0.0,59.86,C78740,32,O,Rio de Janeiro,Pix,E-commerce,VERAO10,False,3.0,398,396
5531,2025-03-30 18:40:19,B1001,Código do Destino,Mariana Alves,Ficção,Editora Alfa,978-85-23434-8,1,26.7,0,0.0,26.7,C39451,34,M,Fortaleza,Cartão de Débito,Marketplace,VERAO10,False,,220,219
8811,2025-03-30 23:04:00,B1003,Matemática para Curiosos,Mariana Alves,Romance,Saber Press,978-85-64987-3,2,58.91,0,0.0,117.82,C42249,30,O,Rio de Janeiro,Boleto,E-commerce,LANCAMENTO,False,,156,154
8869,2025-03-31 05:02:12,B1008,O Jardim das Palavras,Henrique Pires,Não-Ficção,Saber Press,978-85-16006-3,3,99.84,15,14.98,254.58,C84615,44,F,São Paulo,Dinheiro,Marketplace,PROMO5,False,,51,48
6775,2025-03-31 06:08:24,B1016,Biografias Iluminadas,Sofia Amaral,Biografia,Editora Alfa,978-85-86484-6,1,56.44,0,0.0,56.44,C18520,42,M,São Paulo,Pix,E-commerce,,False,5.0,70,69
8586,2025-03-31 09:12:34,B1014,Arte e Técnica,Pedro Monteiro,Romance,Luz & Letras,978-85-95909-7,1,53.81,0,0.0,53.81,C35818,45,O,São Paulo,Pix,E-commerce,BLACKFRIDAY,False,,475,474
9822,2025-03-31 09:42:03,B1015,Romance em Fuga,Laura S. Nunes,Ciência,Saber Press,978-85-28301-3,1,98.42,30,29.53,68.89,C46143,34,F,Fortaleza,Pix,E-commerce,BLACKFRIDAY,False,,281,280
886,2025-03-31 10:55:11,B1003,Matemática para Curiosos,Mariana Alves,Romance,Saber Press,978-85-64987-3,2,71.6,0,0.0,143.2,C34123,27,F,Curitiba,Pix,Marketplace,,False,,158,156
6344,2025-03-31 11:05:49,B1011,Física Sem Medo,Laura S. Nunes,Fantasia,Nova Página,978-85-80010-3,3,32.33,20,6.47,77.58,C44005,53,M,Porto Alegre,Pix,Marketplace,VERAO10,False,1.0,199,196
7555,2025-03-31 13:02:23,B1008,O Jardim das Palavras,Henrique Pires,Não-Ficção,Saber Press,978-85-16006-3,3,86.94,0,0.0,260.82,C71082,32,O,Salvador,Cartão de Crédito,Loja Física,PROMO5,False,,41,38
1574,2025-03-31 13:18:44,B1005,Guia do Programador Prático,Lucas Ferreira,Técnico,Editora Alfa,978-85-59797-1,1,50.32,0,0.0,50.32,C57798,41,O,Porto Alegre,Cartão de Crédito,E-commerce,BLACKFRIDAY,False,,189,188
5480,2025-03-31 15:00:19,B1014,Arte e Técnica,Pedro Monteiro,Romance,Luz & Letras,978-85-95909-7,2,56.66,15,8.5,96.32,C70232,47,O,Recife,Cartão de Débito,Marketplace,,False,,485,483
5684,2025-03-31 19:50:04,B1008,O Jardim das Palavras,Henrique Pires,Não-Ficção,Saber Press,978-85-16006-3,2,82.11,15,12.32,139.58,C51082,21,M,Recife,Cartão de Crédito,E-commerce,LANCAMENTO,False,3.0,59,57
4843,2025-04-01 02:22:56,B1013,Design de Produtos,Lucas Ferreira,Culinária,Nova Página,978-85-51347-6,3,42.15,0,0.0,126.45,C14373,29,O,Curitiba,Cartão de Débito,E-commerce,,False,1.0,110,107
8993,2025-04-01 03:50:03,B1015,Romance em Fuga,Laura S. Nunes,Ciência,Saber Press,978-85-28301-3,1,89.86,0,0.0,89.86,C71755,37,F,Fortaleza,Cartão de Crédito,Aplicativo Mobile,,False,,279,278
5548,2025-04-01 05:01:10,B1013,Design de Produtos,Lucas Ferreira,Culinária,Nova Página,978-85-51347-6,2,47.8,0,0.0,95.6,C24504,35,O,Curitiba,Boleto,Aplicativo Mobile,BLACKFRIDAY,False,,117,115
6330,2025-04-01 05:27:29,B1007,Mistérios de Lisboa,Lucas Ferreira,Autoajuda,Editora Alfa,978-85-48427-9,1,115.14,0,0.0,115.14,C27445,28,M,São Paulo,Pix,Loja Física,VERAO10,False,,198,197
6768,2025-04-01 05:36:03,B1008,O Jardim das Palavras,Henrique Pires,Não-Ficção,Saber Press,978-85-16006-3,1,98.86,0,0.0,98.86,C84932,39,M,Rio de Janeiro,Pix,E-commerce,LANCAMENTO,False,,59,58
3460,2025-04-01 06:52:03,B1015,Romance em Fuga,Laura S. Nunes,Ciência,Saber Press,978-85-28301-3,3,101.77,15,15.27,259.5,C95269,41,M,Porto Alegre,Pix,Aplicativo Mobile,BLACKFRIDAY,False,,286,283
4029,2025-04-01 08:33:57,B1013,Design de Produtos,Lucas Ferreira,Culinária,Nova Página,978-85-51347-6,1,44.24,0,0.0,44.24,C49360,59,O,Curitiba,Pix,Aplicativo Mobile,PROMO5,False,,116,115
2537,2025-04-01 13:14:53,B1013,Design de Produtos,Lucas Ferreira,Culinária,Nova Página,978-85-51347-6,1,49.74,0,0.0,49.74,C51186,44,M,Porto Alegre,Dinheiro,E-commerce,LANCAMENTO,False,3.0,116,115
7937,2025-04-01 15:07:38,B1010,Contos da Estrada,Rafael Costa,Ciência,Nova Página,978-85-37460-4,3,84.82,0,0.0,254.46,C34351,49,F,Rio de Janeiro,Pix,E-commerce,,False,5.0,364,361
5850,2025-04-02 04:25:14,B1008,O Jardim das Palavras,Henrique Pires,Não-Ficção,Saber Press,978-85-16006-3,1,77.26,0,0.0,77.26,C39809,27,M,São Paulo,Pix,Aplicativo Mobile,PROMO5,False,2.0,54,53
281,2025-04-02 07:14:57,B1011,Física Sem Medo,Laura S. Nunes,Fantasia,Nova Página,978-85-80010-3,1,33.37,0,0.0,33.37,C70846,42,O,Recife,Pix,Loja Física,,False,,200,199
4581,2025-04-02 07:39:12,B1002,Noites de Verão,Sofia Amaral,Autoajuda,Mundo Editoral,978-85-38657-3,3,69.35,0,0.0,208.05,C46554,17,F,Salvador,Cartão de Débito,Loja Física,LANCAMENTO,False,,26,23
3017,2025-04-02 08:56:51,B1001,Código do Destino,Mariana Alves,Ficção,Editora Alfa,978-85-23434-8,2,25.09,5,1.25,47.68,C43678,30,F,São Paulo,Cartão de Crédito,E-commerce,BLACKFRIDAY,False,4.0,229,227
3565,2025-04-02 10:21:46,B1000,A História Perdida,Henrique Pires,Autoajuda,Nova Página,978-85-93810-1,1,18.64,0,0.0,18.64,C90032,14,F,Salvador,Pix,Aplicativo Mobile,,False,,145,144
7851,2025-04-02 13:31:55,B1001,Código do Destino,Mariana Alves,Ficção,Editora Alfa,978-85-23434-8,3,21.67,15,3.25,55.26,C80221,24,F,Belo Horizonte,Dinheiro,Aplicativo Mobile,VERAO10,False,4.0,236,233
2803,2025-04-02 16:01:33,B1000,A História Perdida,Henrique Pires,Autoajuda,Nova Página,978-85-93810-1,2,18.39,0,0.0,36.78,C87747,24,F,Salvador,Cartão de Débito,Aplicativo Mobile,,False,4.0,155,153
7255,2025-04-02 17:37:33,B1016,Biografias Iluminadas,Sofia Amaral,Biografia,Editora Alfa,978-85-86484-6,1,52.44,15,7.87,44.57,C74843,38,M,Fortaleza,Pix,Loja Física,VERAO10,False,5.0,83,82
5686,2025-04-02 17:39:38,B1007,Mistérios de Lisboa,Lucas Ferreira,Autoajuda,Editora Alfa,978-85-48427-9,1,113.71,15,17.06,96.65,C32657,38,F,Curitiba,Cartão de Débito,E-commerce,VERAO10,False,3.0,195,194
2782,2025-04-02 20:21:29,B1000,A História Perdida,Henrique Pires,Autoajuda,Nova Página,978-85-93810-1,1,18.53,0,0.0,18.53,C99027,56,O,Recife,Cartão de Débito,E-commerce,PROMO5,False,4.0,146,145
6751,2025-04-03 01:22:34,B1009,Manual do Investidor,Clara M. Duarte,Culinária,Luz & Letras,978-85-46434-7,2,76.47,0,0.0,152.94,C77456,31,M,Rio de Janeiro,Pix,Aplicativo Mobile,PROMO5,False,2.0,206,204
6221,2025-04-03 02:41:13,B1012,A Viagem Interior,Mariana Alves,Autoajuda,Editora Alfa,978-85-99733-5,1,99.68,0,0.0,99.68,C96476,40,F,Fortaleza,Pix,Aplicativo Mobile,LANCAMENTO,False,2.0,398,397
5053,2025-04-03 03:58:07,B1008,O Jardim das Palavras,Henrique Pires,Não-Ficção,Saber Press,978-85-16006-3,1,93.17,0,0.0,93.17,C65018,49,F,Fortaleza,Dinheiro,Aplicativo Mobile,BLACKFRIDAY,False,,42,41
316,2025-04-03 04:23:46,B1006,Cozinha em 30 Minutos,Ana Beatriz Lima,Não-Ficção,Mundo Editoral,978-85-70217-8,1,30.73,0,0.0,30.73,C61497,24,F,Fortaleza,Pix,Loja Física,VERAO10,False,,472,471
9665,2025-04-03 06:02:37,B1002,Noites de Verão,Sofia Amaral,Autoajuda,Mundo Editoral,978-85-38657-3,2,69.43,20,13.89,111.08,C22013,26,M,Recife,Dinheiro,E-commerce,,False,,14,12
8004,2025-04-03 09:11:41,B1016,Biografias Iluminadas,Sofia Amaral,Biografia,Editora Alfa,978-85-86484-6,1,51.41,0,0.0,51.41,C26382,35,O,Rio de Janeiro,Cartão de Débito,Aplicativo Mobile,,False,4.0,78,77
248,2025-04-03 11:56:04,B1006,Cozinha em 30 Minutos,Ana Beatriz Lima,Não-Ficção,Mundo Editoral,978-85-70217-8,2,28.95,10,2.9,52.1,C56627,23,M,São Paulo,Pix,E-commerce,BLACKFRIDAY,False,,478,476
